t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs,L_roll,L_pitch,L_yaw,L_relativeRoll,L_relativePitch,L_relativeYaw
98644.815,0.825,-0.003,0.184,-0.534,0,0,0,0,59,0,0,255,36,0.000,19,0,274.351,4.398,139.560,235.000,-23.800,-0.081,-0.066,1.155,-3.080,-3.140,-0.168,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,11.609,17.927,67.719,11.609,17.927,67.719
98649.815,0.827,-0.003,0.173,-0.535,0,0,0,0,59,0,0,247,36,0.000,19,0,275.114,4.490,138.280,237.000,-19.940,-0.114,-0.074,1.224,-3.030,-3.314,0.524,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,10.817,16.784,67.375,10.817,16.784,67.375
98654.816,0.829,-0.002,0.161,-0.535,0,0,0,0,59,0,0,248,36,0.000,19,0,274.489,4.715,135.780,237.920,-17.380,-0.159,-0.064,1.259,-3.030,-3.612,1.184,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,10.052,15.631,67.062,10.052,15.631,67.062
98659.815,0.831,-0.002,0.149,-0.535,0,0,0,0,57,0,0,264,36,0.000,19,0,274.929,4.997,134.020,239.320,-18.720,-0.190,-0.070,1.323,-3.164,-3.868,1.480,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,9.305,14.468,66.758,9.305,14.468,66.758
98664.815,0.833,-0.001,0.137,-0.535,0,0,0,0,60,0,0,243,36,0.000,19,0,274.833,5.177,130.340,240.720,-24.460,-0.204,-0.075,1.378,-3.164,-4.098,2.128,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,8.579,13.298,66.441,8.579,13.298,66.441
98669.816,0.835,-0.000,0.126,-0.535,0,0,0,0,68,0,0,248,36,0.000,19,0,273.771,5.123,124.300,242.080,-29.960,-0.198,-0.077,1.412,-3.074,-4.098,2.740,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,7.887,12.122,66.111,7.887,12.122,66.111
98674.816,0.838,0.001,0.114,-0.534,0,0,0,0,65,0,0,249,36,0.000,19,0,272.307,4.891,118.820,242.620,-34.180,-0.203,-0.086,1.438,-2.870,-3.960,3.190,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,7.227,10.943,65.776,7.227,10.943,65.776
98679.815,0.840,0.002,0.102,-0.533,0,0,0,0,58,0,0,249,36,0.000,19,0,271.664,4.685,115.520,242.620,-39.900,-0.213,-0.090,1.458,-2.626,-3.880,3.548,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,6.589,9.764,65.426,6.589,9.764,65.426
98684.816,0.842,0.004,0.091,-0.532,0,0,0,0,57,0,0,253,36,0.000,19,0,271.596,4.515,113.740,242.140,-46.860,-0.200,-0.083,1.469,-2.432,-3.804,3.828,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,5.963,8.586,65.056,5.963,8.586,65.056
98689.816,0.844,0.005,0.079,-0.531,0,0,0,0,59,0,0,253,36,0.000,19,0,271.174,4.109,111.920,241.400,-52.300,-0.172,-0.071,1.478,-2.226,-3.454,4.050,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,5.351,7.412,64.674,5.351,7.412,64.674
98694.815,0.846,0.006,0.068,-0.529,0,0,0,0,57,0,0,253,36,0.000,19,0,269.996,3.567,109.960,240.300,-55.340,-0.146,-0.043,1.483,-1.984,-2.964,4.242,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,4.758,6.240,64.289,4.758,6.240,64.289
98699.815,0.848,0.008,0.057,-0.527,0,0,0,0,59,0,0,253,36,0.000,19,0,268.522,3.050,107.520,239.320,-57.180,-0.130,-0.023,1.475,-1.884,-2.398,4.364,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,4.184,5.070,63.909,4.184,5.070,63.909
98704.816,0.850,0.009,0.046,-0.525,0,0,0,0,60,0,0,253,36,0.000,19,0,267.362,2.625,107.580,237.860,-57.720,-0.116,-0.012,1.464,-1.742,-1.964,4.364,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,3.619,3.904,63.539,3.619,3.904,63.539
98709.815,0.852,0.010,0.034,-0.523,0,0,0,0,59,0,0,255,36,0.000,19,0,266.180,2.188,108.320,236.280,-57.360,-0.096,0.001,1.481,-1.518,-1.576,4.364,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,3.059,2.742,63.184,3.059,2.742,63.184
98714.815,0.853,0.011,0.023,-0.521,0,0,0,0,61,0,0,253,36,0.000,19,0,264.451,1.744,108.680,234.560,-55.720,-0.080,0.009,1.506,-1.318,-1.142,4.534,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,2.505,1.585,62.848,2.505,1.585,62.848
98719.816,0.855,0.013,0.012,-0.519,0,0,0,0,61,0,0,252,36,0.000,19,0,261.632,1.314,108.620,232.120,-52.660,-0.075,0.023,1.531,-1.072,-0.760,4.812,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,1.958,0.436,62.540,1.958,0.436,62.540
98724.816,0.856,0.014,0.001,-0.517,0,0,0,0,61,0,0,251,36,0.000,19,0,260.139,1.024,110.820,229.920,-50.280,-0.074,0.048,1.560,-0.920,-0.450,5.084,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,1.406,-0.705,62.255,1.406,-0.705,62.255
98729.816,0.857,0.015,-0.010,-0.515,0,0,0,0,57,0,0,252,36,0.000,19,0,258.825,0.880,113.140,227.780,-48.020,-0.057,0.056,1.611,-0.872,-0.118,5.376,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,0.848,-1.839,61.993,0.848,-1.839,61.993
98734.815,0.858,0.015,-0.021,-0.513,0,0,0,0,64,0,0,248,36,0.000,19,0,256.612,0.651,112.960,225.720,-46.260,-0.044,0.064,1.651,-0.588,0.280,5.886,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,0.295,-2.964,61.750,0.295,-2.964,61.750
98739.817,0.859,0.016,-0.032,-0.511,0,0,0,0,68,0,0,250,36,0.000,19,0,254.383,0.725,112.580,223.820,-44.060,-0.021,0.072,1.677,-0.308,0.656,6.282,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-0.253,-4.083,61.529,-0.253,-4.083,61.529
98744.815,0.859,0.017,-0.042,-0.509,0,0,0,0,61,0,0,253,36,0.000,19,0,251.594,1.112,110.400,222.180,-41.800,0.011,0.069,1.710,0.030,1.112,6.514,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-0.787,-5.194,61.329,-0.787,-5.194,61.329
98749.815,0.860,0.018,-0.053,-0.507,0,0,0,0,71,0,0,259,36,0.000,19,0,248.937,1.686,106.480,221.620,-38.940,0.057,0.060,1.717,0.512,1.606,6.776,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-1.300,-6.305,61.154,-1.300,-6.305,61.154
98754.816,0.860,0.019,-0.064,-0.506,0,0,0,0,61,0,0,247,36,0.000,19,0,247.175,2.436,105.820,220.760,-34.100,0.093,0.066,1.712,1.110,2.168,6.776,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-1.810,-7.413,61.012,-1.810,-7.413,61.012
98759.815,0.860,0.020,-0.074,-0.504,0,0,0,0,47,0,0,253,36,0.000,19,0,246.445,3.096,106.920,220.160,-28.860,0.127,0.077,1.733,1.508,2.704,6.728,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-2.328,-8.517,60.907,-2.328,-8.517,60.907
98764.815,0.860,0.021,-0.085,-0.503,0,0,0,0,57,0,0,253,36,0.000,19,0,245.615,3.783,106.240,220.220,-23.300,0.164,0.083,1.754,1.898,3.272,6.728,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-2.847,-9.622,60.839,-2.847,-9.622,60.839
98769.817,0.860,0.022,-0.095,-0.501,0,0,0,0,71,0,0,263,36,0.000,19,0,244.148,4.492,104.340,220.100,-16.660,0.183,0.095,1.771,2.340,3.834,6.804,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-3.363,-10.725,60.815,-3.363,-10.725,60.815
98774.816,0.859,0.023,-0.106,-0.500,0,0,0,0,61,0,0,267,36,0.000,19,0,242.345,5.034,101.540,219.860,-9.080,0.185,0.110,1.789,2.640,4.286,6.844,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-3.874,-11.824,60.840,-3.874,-11.824,60.840
98779.815,0.858,0.024,-0.116,-0.500,0,0,0,0,69,0,0,267,36,0.000,19,0,240.413,5.405,98.620,219.240,-2.500,0.179,0.112,1.789,2.838,4.600,6.844,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-4.380,-12.917,60.908,-4.380,-12.917,60.908
98784.815,0.857,0.025,-0.126,-0.499,0,0,0,0,68,0,0,264,36,0.000,19,0,238.035,5.682,94.820,218.320,2.460,0.174,0.091,1.795,3.084,4.772,6.824,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-4.876,-14.004,61.011,-4.876,-14.004,61.011
98789.816,0.856,0.027,-0.136,-0.498,0,0,0,0,65,0,0,265,36,0.000,19,0,235.137,5.993,90.060,217.100,6.780,0.166,0.077,1.786,3.524,4.848,6.768,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-5.358,-15.081,61.146,-5.358,-15.081,61.146
98794.817,0.854,0.028,-0.146,-0.498,0,0,0,0,59,0,0,273,36,0.000,19,0,231.584,6.203,84.460,215.340,11.240,0.144,0.068,1.776,3.852,4.862,6.570,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-5.824,-16.147,61.313,-5.824,-16.147,61.313
98799.815,0.853,0.030,-0.156,-0.498,0,0,0,0,59,0,0,275,36,0.000,19,0,226.727,6.338,77.240,212.660,14.660,0.105,0.069,1.757,4.066,4.862,6.410,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-6.264,-17.196,61.505,-6.264,-17.196,61.505
98804.816,0.851,0.032,-0.165,-0.498,0,0,0,0,69,0,0,265,36,0.000,19,0,220.478,6.260,68.880,208.920,14.780,0.076,0.104,1.708,4.066,4.760,6.216,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-6.667,-18.225,61.706,-6.667,-18.225,61.706
98809.815,0.849,0.034,-0.174,-0.497,0,0,0,0,60,0,0,265,36,0.000,19,0,215.134,6.241,65.160,204.840,8.800,0.118,0.097,1.636,4.036,4.760,5.772,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-7.048,-19.236,61.881,-7.048,-19.236,61.881
98814.815,0.848,0.036,-0.183,-0.497,0,0,0,0,75,0,0,265,36,0.000,19,0,210.084,6.502,66.500,199.220,4.960,0.193,0.008,1.585,4.036,5.098,4.856,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-7.432,-20.220,62.040,-7.432,-20.220,62.040
98819.816,0.846,0.037,-0.192,-0.496,0,0,0,0,69,0,0,272,36,0.000,19,0,203.619,7.424,65.160,192.700,9.040,0.253,-0.042,1.539,5.166,5.332,3.912,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-7.822,-21.169,62.225,-7.822,-21.169,62.225
98824.816,0.844,0.039,-0.200,-0.496,0,0,0,0,70,0,0,270,36,0.000,19,0,195.536,8.046,63.020,184.460,15.400,0.277,-0.026,1.453,5.762,5.616,3.080,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-8.216,-22.070,62.445,-8.216,-22.070,62.445
98829.816,0.842,0.040,-0.208,-0.496,0,0,0,0,59,0,0,269,36,0.000,19,0,188.733,8.188,65.780,175.960,18.200,0.313,0.001,1.380,5.762,5.818,2.102,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-8.634,-22.927,62.682,-8.634,-22.927,62.682
98834.817,0.841,0.041,-0.215,-0.495,0,0,0,0,62,0,0,270,36,0.000,19,0,183.461,8.345,74.200,166.700,19.060,0.361,0.026,1.337,5.612,6.176,1.218,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-9.099,-23.735,62.924,-9.099,-23.735,62.924
98839.816,0.839,0.041,-0.223,-0.495,0,0,0,0,59,0,0,270,36,0.000,19,0,178.508,8.723,82.500,156.800,21.740,0.428,0.033,1.338,5.612,6.678,0.556,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-9.615,-24.490,63.181,-9.615,-24.490,63.181
98844.815,0.837,0.041,-0.230,-0.495,0,0,0,0,63,0,0,269,36,0.000,19,0,173.218,9.443,85.800,147.900,27.720,0.494,0.008,1.354,5.948,7.334,0.170,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-10.164,-25.194,63.472,-10.164,-25.194,63.472
98849.815,0.835,0.040,-0.237,-0.495,0,0,0,0,62,0,0,275,36,0.000,19,0,169.189,10.258,87.320,140.080,37.120,0.543,-0.008,1.325,6.598,7.854,-0.138,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-10.747,-25.849,63.815,-10.747,-25.849,63.815
98854.816,0.833,0.039,-0.244,-0.496,0,0,0,0,56,0,0,273,36,0.000,19,0,165.794,10.650,90.320,131.300,45.720,0.549,0.014,1.316,6.854,8.152,-0.756,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-11.368,-26.448,64.205,-11.368,-26.448,64.205
98859.815,0.830,0.038,-0.251,-0.496,0,0,0,0,67,0,0,275,36,0.000,19,0,164.534,10.808,95.200,124.460,50.180,0.557,0.010,1.282,6.886,8.330,-0.954,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-12.030,-27.006,64.621,-12.030,-27.006,64.621
98864.815,0.828,0.036,-0.257,-0.497,0,0,0,0,59,0,0,267,36,0.000,19,0,162.432,10.815,99.040,117.500,52.620,0.567,-0.007,1.282,6.886,8.340,-1.420,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-12.720,-27.523,65.052,-12.720,-27.523,65.052
98869.816,0.826,0.035,-0.263,-0.498,0,0,0,0,61,0,0,275,36,0.000,19,0,159.151,11.016,98.480,111.760,56.040,0.604,-0.058,1.293,7.166,8.366,-1.616,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-13.421,-28.003,65.503,-13.421,-28.003,65.503
98874.817,0.823,0.033,-0.269,-0.499,0,0,0,0,59,0,0,275,36,0.000,19,0,157.612,11.471,97.020,107.120,62.880,0.625,-0.103,1.253,7.848,8.366,-1.912,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-14.137,-28.448,65.994,-14.137,-28.448,65.994
98879.815,0.821,0.031,-0.275,-0.500,0,0,0,0,58,0,0,275,36,0.000,19,0,157.285,11.621,97.820,102.240,68.680,0.601,-0.097,1.238,8.088,8.344,-2.566,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-14.876,-28.856,66.518,-14.876,-28.856,66.518
98884.815,0.818,0.029,-0.281,-0.501,0,0,0,0,58,0,0,283,36,0.000,19,0,154.473,11.590,96.100,97.600,71.420,0.580,-0.142,1.234,8.218,8.172,-2.690,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-15.617,-29.233,67.059,-15.617,-29.233,67.059
98889.816,0.816,0.026,-0.286,-0.502,0,0,0,0,67,0,0,280,36,0.000,19,0,148.727,11.499,93.660,91.620,70.380,0.531,-0.192,1.201,8.442,7.808,-2.844,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-16.345,-29.576,67.592,-16.345,-29.576,67.592
98894.815,0.813,0.024,-0.291,-0.503,0,0,0,0,67,0,0,286,36,0.000,19,0,140.783,11.168,90.920,84.900,65.920,0.502,-0.283,1.188,8.612,7.110,-3.110,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.048,-29.887,68.096,-17.048,-29.887,68.096
98899.815,0.811,0.022,-0.296,-0.504,0,0,0,0,60,0,0,298,36,0.000,19,0,132.022,11.277,88.180,76.900,61.160,0.473,-0.385,1.160,9.266,6.428,-3.416,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.722,-30.162,68.565,-17.722,-30.162,68.565
98904.816,0.809,0.020,-0.301,-0.505,0,0,0,0,63,0,0,294,36,0.000,19,0,122.741,11.432,86.520,67.440,55.060,0.436,-0.442,1.166,9.942,5.644,-3.870,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-18.367,-30.397,68.989,-18.367,-30.397,68.989
98909.815,0.807,0.017,-0.304,-0.505,0,0,0,0,61,0,0,296,36,0.000,19,0,111.684,11.563,84.520,57.920,44.440,0.401,-0.460,1.211,10.372,5.112,-3.870,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-18.966,-30.599,69.341,-18.966,-30.599,69.341
98914.815,0.806,0.015,-0.308,-0.505,0,0,0,0,63,0,0,291,36,0.000,19,0,96.008,11.827,78.160,47.980,28.400,0.389,-0.450,1.276,10.680,5.080,-3.504,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-19.481,-30.778,69.588,-19.481,-30.778,69.588
98919.815,0.805,0.014,-0.311,-0.505,0,0,0,0,62,0,0,293,36,0.000,19,0,77.400,12.042,66.560,38.100,10.440,0.413,-0.418,1.354,10.918,5.080,-2.992,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-19.880,-30.940,69.720,-19.880,-30.940,69.720
98924.816,0.805,0.013,-0.313,-0.504,0,0,0,0,67,0,0,293,36,0.000,19,0,58.159,12.518,50.080,28.760,-6.880,0.455,-0.377,1.411,11.160,5.670,-2.474,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-20.139,-31.086,69.739,-20.139,-31.086,69.739
98929.816,0.805,0.012,-0.314,-0.503,0,0,0,0,61,0,0,295,36,0.000,19,0,42.394,12.931,29.520,19.780,-23.120,0.512,-0.332,1.442,11.256,6.366,-2.176,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-20.240,-31.218,69.652,-20.240,-31.218,69.652
98934.817,0.806,0.013,-0.315,-0.501,0,0,0,0,66,0,0,291,36,0.000,19,0,39.053,13.324,6.140,11.540,-36.800,0.569,-0.292,1.416,11.256,7.130,-2.176,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-20.176,-31.335,69.473,-20.176,-31.335,69.473
98939.816,0.807,0.014,-0.314,-0.500,0,0,0,0,63,0,0,295,36,0.000,19,0,49.217,13.402,-15.900,2.700,-46.500,0.616,-0.256,1.324,10.992,7.668,-2.526,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-19.964,-31.427,69.223,-19.964,-31.427,69.223
98944.815,0.808,0.016,-0.313,-0.498,0,0,0,0,57,0,0,299,36,0.000,19,0,62.436,13.066,-30.840,-6.640,-53.880,0.658,-0.224,1.201,10.406,7.902,-3.382,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-19.646,-31.486,68.912,-19.646,-31.486,68.912
98949.815,0.810,0.018,-0.312,-0.497,0,0,0,0,59,0,0,301,36,0.000,19,0,71.734,12.491,-37.680,-15.800,-58.960,0.691,-0.210,1.084,9.674,7.902,-4.450,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-19.269,-31.509,68.555,-19.269,-31.509,68.555
98954.816,0.811,0.019,-0.310,-0.495,0,0,0,0,64,0,0,302,36,0.000,19,0,76.480,12.048,-39.140,-24.960,-60.780,0.702,-0.213,0.993,9.102,7.894,-5.476,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-18.871,-31.490,68.170,-18.871,-31.490,68.170
98959.815,0.813,0.021,-0.308,-0.494,0,0,0,0,69,0,0,301,36,0.000,19,0,77.818,11.603,-39.520,-32.700,-58.520,0.708,-0.214,0.954,8.726,7.648,-6.224,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-18.470,-31.428,67.784,-18.470,-31.428,67.784
98964.815,0.815,0.022,-0.306,-0.492,0,0,0,0,59,0,0,299,36,0.000,19,0,77.631,11.407,-38.780,-40.880,-53.400,0.663,-0.165,0.882,8.570,7.528,-6.528,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-18.080,-31.317,67.411,-18.080,-31.317,67.411
98969.816,0.816,0.023,-0.303,-0.491,0,0,0,0,67,0,0,301,36,0.000,19,0,77.366,10.523,-30.120,-47.120,-53.460,0.582,-0.118,0.849,7.696,7.176,-6.528,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.730,-31.175,67.029,-17.730,-31.175,67.029
98974.817,0.818,0.023,-0.301,-0.489,0,0,0,0,69,0,0,300,36,0.000,19,0,79.913,9.670,-19.240,-52.860,-56.760,0.522,-0.138,0.878,7.020,6.650,-6.380,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.420,-31.008,66.620,-17.420,-31.008,66.620
98979.815,0.820,0.023,-0.299,-0.487,0,0,0,0,71,0,0,302,36,0.000,19,0,84.198,9.333,-13.640,-57.620,-59.860,0.478,-0.170,0.949,7.020,6.150,-5.852,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.128,-30.821,66.187,-17.128,-30.821,66.187
98984.815,0.822,0.023,-0.296,-0.485,0,0,0,0,73,0,0,297,36,0.000,19,0,88.109,9.465,-13.380,-61.580,-61.580,0.436,-0.166,1.011,7.456,5.830,-5.098,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-16.831,-30.616,65.739,-16.831,-30.616,65.739
98989.816,0.824,0.023,-0.293,-0.483,0,0,0,0,72,0,0,292,36,0.000,19,0,88.899,9.462,-7.520,-67.500,-57.360,0.185,-0.313,1.137,7.564,5.684,-4.324,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-16.572,-30.374,65.308,-16.572,-30.374,65.308
98994.817,0.823,0.005,-0.293,-0.486,0,0,0,0,60,0,0,288,36,0.000,19,0,413.208,9.650,316.440,-198.720,176.400,-0.146,-0.599,3.133,8.416,4.722,-2.362,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-18.463,-29.161,65.932,-18.463,-29.161,65.932
98999.815,0.820,-0.013,-0.292,-0.493,0,0,0,0,59,0,0,283,36,0.000,19,0,438.454,9.650,269.700,-196.840,284.180,-0.328,1.125,3.569,8.416,4.722,14.610,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-20.358,-27.760,67.083,-20.358,-27.760,67.083
99004.816,0.817,-0.007,-0.280,-0.504,0,0,0,0,57,0,0,279,36,0.000,19,0,410.301,10.013,-317.220,-140.560,219.000,-0.521,1.358,1.706,7.352,6.798,14.610,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-19.178,-26.728,67.975,-19.178,-26.728,67.975
99009.816,0.816,-0.001,-0.269,-0.512,26,0,0,0,59,0,0,280,36,0.000,19,0,318.539,9.194,-274.380,-118.280,110.420,-0.146,1.501,0.779,-4.750,7.872,10.404,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.970,-25.991,68.348,-17.970,-25.991,68.348
99014.815,0.815,0.003,-0.262,-0.517,413,0,0,204,62,0,0,279,36,0.000,19,0,235.199,9.259,-203.020,-78.000,89.540,0.225,0.982,0.508,-5.178,7.676,1.334,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-17.103,-25.484,68.692,-17.103,-25.484,68.692
99019.815,0.813,0.006,-0.257,-0.523,1018,0,0,789,71,0,0,280,36,0.000,19,0,175.530,9.259,-127.520,-43.820,112.380,-0.405,0.095,0.409,-5.178,7.676,-4.006,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-16.687,-25.110,69.216,-16.687,-25.110,69.216
99024.816,0.811,0.007,-0.250,-0.529,1701,0,0,1699,61,2,0,271,36,0.000,19,0,219.892,2.273,-146.760,-102.900,127.380,-0.594,0.261,0.670,-1.298,-1.866,-4.006,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-16.166,-24.436,69.728,-16.166,-24.436,69.728
99029.816,0.809,0.008,-0.244,-0.535,2147,0,0,2206,61,2,0,279,36,0.000,19,0,215.777,2.273,-136.000,-102.480,132.520,-0.373,1.366,0.946,-1.298,-1.866,-1.106,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-15.707,-23.761,70.272,-15.707,-23.761,70.272
99034.817,0.806,0.008,-0.238,-0.541,2443,0,0,2495,75,10,0,277,36,0.000,19,0,201.899,10.393,-95.360,-99.060,147.840,-0.397,2.172,1.298,-9.066,5.082,3.056,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-15.479,-23.084,70.903,-15.479,-23.084,70.903
99039.816,0.802,0.008,-0.231,-0.551,2749,0,0,2855,69,18,0,282,36,0.000,19,0,296.110,10.393,-146.680,-106.380,234.200,-1.555,0.911,1.265,-9.066,5.082,8.130,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-15.157,-22.261,71.974,-15.157,-22.261,71.974
99044.815,0.799,0.013,-0.219,-0.560,2922,0,0,3033,70,37,0,281,36,0.000,19,0,360.165,10.154,-294.340,-127.920,163.460,-1.996,-0.114,0.902,-7.682,-6.640,8.130,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-13.936,-21.437,72.653,-13.936,-21.437,72.653
99049.815,0.801,0.021,-0.207,-0.561,3043,0,0,3146,63,40,0,290,36,0.000,19,0,336.133,15.543,-305.560,-130.800,-50.100,-1.919,-0.704,0.281,-1.330,-15.486,4.982,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-12.255,-20.856,72.232,-12.255,-20.856,72.232
99054.816,0.807,0.027,-0.197,-0.557,3109,0,0,3210,73,51,0,289,36,0.000,19,0,311.306,15.519,-218.160,-142.700,-170.160,-0.960,-0.472,-0.166,1.014,-15.486,-2.060,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-10.795,-20.326,71.189,-10.795,-20.326,71.189
99059.816,0.813,0.027,-0.189,-0.550,3131,0,0,3257,73,55,0,285,36,0.000,19,0,281.274,10.737,-63.320,-158.260,-223.740,-0.150,-0.345,0.424,1.874,-10.572,-6.110,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-10.024,-19.749,69.866,-10.024,-19.749,69.866
99064.815,0.819,0.025,-0.184,-0.542,3179,0,0,3305,71,52,0,291,36,0.000,19,0,261.462,4.188,3.760,-158.380,-208.000,0.335,-0.371,1.255,3.862,-1.620,-6.110,0.000,0.000,1.113,1.130,0,0,0,0,7,255,0,250,0,0,-9.631,-19.146,68.636,-9.631,-19.146,68.636
